"content_id","title","type","description","release_year","genres_array","production_countries","seasons","imdb_id","imdb_score","imdb_votes","tmdb_popularity","tmdb_score","duration_num"
"6265e130af439da533e55543f016671bf1665dcf7f5183ad011452dd7a451087","Under California Stars","MOVIE","On vacation at his ranch, western actor Roy quickly finds himself involved with a horse rustling operation and a boy ward of one of the rustlers, leading to the kidnapping of Roy's trick horse Trigger by the gang with a demand for ransom.","1948","['western', 'comedy', 'action', 'music']","['US']","","tt0040915","5.5","340.0","2.041","5.1","70"
"628ae5d258622154a5303b0207b1d33d20b0ecac349fd39176e81464ab0aeca7","Wanda Sykes: Tongue Untied","MOVIE","Wanda Sykes talks relationships, politics and strip clubs in her second stand-up special.","2003","['comedy', 'documentation']","['US']","","tt0391525","6.9","214.0","1.931","5.6","42"
"62b9b88a89feaab14e4e519e82b130741887b03e03f49b18e49d13031d7e7805","From Cradle to Stage","SHOW","Honest, humorous and emotional, each episode features a famous performer and their mother, alongside Dave and Virginia Grohl, as they take an impassioned journey home and explore each artists' upbringing and the tools they received as a young talent to survive the turbulence of success.","2021","['documentation']","['US']","1.0","tt8755836","8.7","260.0","2.898","6.0","47"
"62d422c5bacc687663bb65f103a563135afe537b00bb803b548b6924d6c0d754","The James Dean Story","MOVIE","Released two years after James Dean's death, this documentary chronicles his short life and career via black-and-white still photographs, interviews with the aunt and uncle who raised him, his paternal grandparents, a New York City cabdriver friend, the owner of his favorite Los Angeles restaurant, outtakes from East of Eden, footage of the opening night of Giant, and Dean's ironic PSA for safe driving.","1957","['documentation']","['US']","","tt0050558","6.2","653.0","3.121","6.1","81"
"62e596f52e9161ad82720e520a3c58d5a1b875ef6ecf89f77a6238f840497509","The Field","MOVIE","A long-empty farmstead holds secret worlds, accidentally unlocked by an amateur photographer and his wife.","2019","['thriller', 'fantasy', 'scifi']","['US']","","tt6827388","4.3","317.0","2.105","5.6","92"
"62e970e28d3546fd9338a33562d9a2633483f6a50dc90e634a8e4c3d7a2410d6","Hey Arnold! The Jungle Movie","MOVIE","When their trip to San Lorenzo takes a turn for the worst, Arnold and his classmate’s only hope of getting home is retracing the dangerous path that led to Arnold's parents' disappearance.","2017","['comedy', 'family', 'fantasy', 'thriller', 'animation']","['US']","","tt5257726","7.5","3371.0","17.785","7.7","81"
"62f73e1bcbf32890127a871b3b71c82b5af3a2698d4d86b6225baa663a3ae797","Bob the Builder: The Golden Hammer - The Movie","MOVIE","In their new home of Fixham Harbour, Bob and the team set to work tackling exciting new building jobs, and making new friends. But when Spud and Scrambler learn of an amazing treasure, the pirate Brickbeard's Golden Hammer, hidden somewhere in Fixham they decide that building can wait, and they must find the hammer to give to Bob. Help them follow the clues and find the Golden Hammer in this all-new special !","2010","['animation']","['GB']","","","","","5.016","6.4","60"
"62f9e5282522150c0b210fa23bc0a887cbf9769d0e2d5f74f2900ef7e0c1e5c0","Bound","MOVIE","Corky, a tough female ex-convict working on an apartment renovation in a Chicago building, meets a couple living next door, Caesar, a paranoid mobster, and Violet, his seductive girlfriend, who is immediately attracted to her.","1996","['thriller', 'crime', 'romance']","['US']","","tt0115736","7.3","57086.0","27.3","7.2","105"
"631aaeb847900fb3f5efb88e3a8772afb4a5e8086ecde05065c565f307add31c","Brand of the Devil","MOVIE","Jolley is the leader of the Devil's Brand gang of rustlers. When Molly Dawson sends for the Texas Rangers, Tex, Jim, and Panhandle arrive pretending not to know each other. But eventually their identities become known and they are captured by the gang. - IMDb","1944","['western', 'action', 'music', 'drama']","['US']","","tt0036669","5.0","96.0","0.865","","57"
"631bb6c2d5df6ee7b1186302eb93e571ec5431de4646c0fea8db783a65bfbe72","Winds of the Wasteland","MOVIE","The arrival of the telegraph put Pony Express riders like John Blair and his pal Smoky out of work. A race will decide whether they or stageline owner Drake get the government mail contract.","1936","['western', 'comedy', 'romance']","['US']","","tt0028510","6.0","1083.0","4.999","5.3","54"
"6321f3f561ca139933530e788ebaaa21a41ae425f85f53777ac0b4c3280779bf","Alaska Aircrash Investigations","SHOW","Ride along with the NTSB and its inter-agency partners as they work together towards determining the probable cause of aircraft accidents. These NTSB investigations provide a window into the integral role of air travel in Alaskan life, while raising awareness that might prevent future accidents.","2016","['documentation']","['US']","1.0","tt5571102","7.2","50.0","1.96","4.0","51"
"63273ccdeea58f2c4fc9448d734da37cdb0e96fb81ee65ef68833cd9ccdfef6d","Carnival of Souls","MOVIE","Mary Henry ends up the sole survivor of a fatal car accident through mysterious circumstances. Trying to put the incident behind her, she moves to Utah and takes a job as a church organist. But her fresh start is interrupted by visions of a fiendish man. As the visions begin to occur more frequently, Mary finds herself drawn to the deserted carnival on the outskirts of town. The strangely alluring carnival may hold the secret to her tragic past.","1962","['horror']","['US']","","tt0055830","7.0","25739.0","6.852","7.0","78"
"6331e34769a9851971cad05f070ef57489f8760783b0842a81324cbc95d783e4","Good Friday","MOVIE","After his wife's death in a car accident, Lucas Cole has become an angry, shut-down, public prosecutor trying to convict the world. He's also become a disconnected father to his son. Then on one, fateful day everything for Lucas seems to be tested: his values, career and relationships - it's Good Friday.","2020","['drama']","['US']","","","","","2.576","7.5","83"
"6336d6198bc8d1b5a5f79836c36634e1ab85e48ddf9eed911f14e0c3f7b37c30","The Brady Bunch Movie","MOVIE","The original '70s TV family is now placed in the 1990s, where they're even more square and out of place than ever.","1995","['comedy']","['US']","","tt0112572","6.2","23196.0","9.84","6.154","89"
